N,text,created_at,likes_count,username,user_loc
4168,"Peace dialogue should not be about affording second or third life to TPLF! The beneficiary must be the people of Tigray! The aim is peace and reconciliation for the three regions after TPLF is disarmed! Afar, Amhara, and Tigray!#NoMore #UnityForEthiopia #TplfMustGo!",1477809063350181888,2022-01-03 01:08:31+00:00,0,Mic1041,
4169,@marceelias @leahmcelrath @SenateDems @SenSchumer Voting rights legislation now. More important than right now than BBB. Get it done.,1477809022749265923,2022-01-03 01:08:22+00:00,0,danushdm,United states 
4170,Good resistance around $19 and I strong long term outlook of EV charging stations. Allows you to bet on the EV movement without having to choose a specific auto producer. Keep an eye out on the re-introduction of the Build Back Better Bill as this could be a tailwind for $CHPT,1477809021021163520,2022-01-03 01:08:21+00:00,1,StockThoughts_,Canada
4171,@robert_burnier @mistergeezy It’s their fault that Joe Manchin did exactly what they said he would do if the house passed infrastructure before getting him nailed down on BBB. The failed to stop the infrastructure which is much worse than Manchin successfully blocking BBB and refusing to pass voting rights,1477808890976870400,2022-01-03 01:07:50+00:00,30,Kanta_Mizuno,Middle of Nowhere
4172,"@queerBengali Politically, I was triggered by all the vote suppression bills and frustrated by the failure of Build Back Better. The conduct of leading Dems was encouraging though. Biden and Pelosi really met the moment and even Bernie exceeded expectations. So did I for that matter.",1477808834295050245,2022-01-03 01:07:37+00:00,2,riccaric,"Morehead, KY"
4173,"MTR issues Record Event Report (RER) at Jan 3, 01:07 UTC ...TIED RECORD DAILY LOW TEMPERATURES SUNDAY, JANUARY 2, 2022... https://t.co/XD693Z8Vij",1477808798156804098,2022-01-03 01:07:28+00:00,0,ucweather,"Union City, CA"
4174,"MTR issues Record Event Report (RER) at Jan 3, 01:07 UTC ...TIED RECORD DAILY LOW TEMPERATURES SUNDAY, JANUARY 2, 2022... https://t.co/W1SQBXDUG4",1477808798152597506,2022-01-03 01:07:28+00:00,1,iembot_mtr,"San Francisco, CA"
4175,"MTR issues Record Event Report (RER) at Jan 3, 01:07 UTC ...TIED RECORD DAILY LOW TEMPERATURES SUNDAY, JANUARY 2, 2022... https://t.co/4K5Ij5eeWz",1477808798144233474,2022-01-03 01:07:28+00:00,0,iembot_rer,
4176,@JohnLof31427361 @SteveJacobson50 @DarnellEllison @NateBell4AR Sorry Johnny. Never heard of that one. I’m more of a BBB fan…Let’s meet there…,1477808709317406722,2022-01-03 01:07:07+00:00,0,jgp94,"Houston, TX"
4177,"@girl_gonerad Oh my, no reconciliation for you Taylor! https://t.co/5LTtzNUdzS",1477808557160644608,2022-01-03 01:06:31+00:00,1,akingsjustice,"Cedar Hill, TX"
4178,@maiconkusterk O Arthur do BBB,1477808360745541635,2022-01-03 01:05:44+00:00,1,oporravictor,ᗯᗴՏTᗴᖇOՏ 🐉⚔️
4179,Scoop: Manchin returns to Build Back Better negotiations with demands https://t.co/dM1nEiFnif,1477808325484060672,2022-01-03 01:05:35+00:00,0,CharlesLuster10,"Norfolk, VA"
4180,"@akerbak13 BBB? that's dying in the senate. Manchin/Biden did their job. Too bad ""their job"" doesn't fulfill the needs of those who voted and campaigned to put you there. This is playing out EXACTLY as I saw it happening months ago. Do you know what was just spent on the military budget?",1477808324280143874,2022-01-03 01:05:35+00:00,0,Straticus2,"Palm Springs, CA"
4181,The second half of Truth and Reconciliation in Halo can eat my whole ass. I played the PC version back in the day and don’t remember this being such a fucker at the time. I’m really not enjoying the first Halo that much I’m really hoping the rest of the MCC brings it around.,1477808318571761669,2022-01-03 01:05:34+00:00,0,Wafflematic,"Syracuse, NY"
4182,"Peace dialogue should not be about affording second or third life to TPLF! The beneficiary must be the people of Tigray! The aim is peace and reconciliation for the three regions after TPLF is disarmed! Afar, Amhara, and Tigray!#NoMore #UnityForEthiopia #TplfMustGo!",1477808309478514689,2022-01-03 01:05:31+00:00,0,berksew,"Maryland, USA"
4183,"@MichelleSteelCA You have Democrats that live in your district, why insult them. Your tax hike fear tactic is pathetic. Your district needs Build Back Better. They don’t need your resolution to take it away from them.",1477808300745887749,2022-01-03 01:05:29+00:00,1,HopeGirl2017XO,Mountains to the Sea
4184,@joncoopertweets BBB—- give people a reason to get out the vote in mass. It covers many of his promises!,1477808205094961154,2022-01-03 01:05:07+00:00,0,mobilegrooming,"West Palm Beach, Florida"
4185,"Bbb is too op 

The villain got beat easy by bbb https://t.co/7wDmd6GAMl",1477807993844473857,2022-01-03 01:04:16+00:00,7,Thecoolguy501,
4186,Is Build Back Better Back on the Table? https://t.co/aN7DC8bTiA via @Conservative Cardinal,1477807964497100801,2022-01-03 01:04:09+00:00,0,marlene676,
4187,"When's Brand0n gonna TOTALLY lose his patience with (WE the people).....for not exercising our ""patriotic duty.""  We must be experimented on--to make sure it works!  It DOES work--to achieve the goals of the Great (population) Reset!  Build Back Better w/ Brand0nism!",1477807768975249410,2022-01-03 01:03:23+00:00,1,AlwayzTrumper,
4188,Joe Manchin to reengage with BBB talks — if Dems kill a key item of Biden's agenda: report  https://t.co/w3pi6QrQDk,1477807768199307264,2022-01-03 01:03:22+00:00,0,RhoadesLeasa,
4189,"@stillwerise_ @HardballChris He can't mean any of that stuff, because we haven't done any of those things. He presumably means the meager infrastructure and attempted Build Back Better bills. Chris should be a Republican.",1477807740454158340,2022-01-03 01:03:16+00:00,1,IsaacAmaranth,
4190,"📣 New Podcast! ""Ep176- BBB Year End Awards 2021- Part 1"" on @Spreaker #3bpod #blackpodcast #blackpodcastsmatter #blm #brothersbreakingbread #comedy #crt #currentevents #duckboats #entertainment #humor #life_on #news #parenting #podsincolor #politics https://t.co/eorHeuFxdX",1477807647680303105,2022-01-03 01:02:54+00:00,2,Triple_B_Pod,"Kansas, USA"
4191,@PeteButtigieg @economics @markets @BloombergTV Buttigieg says BBB will “increase productivity capacity” &amp; this will lower inflation! Buttigieg &amp; Bloomberg full of BULL! BBB will enslave America in debt &amp; in making people dependent on Democrat politicians! No one should be fooled,1477807618458632193,2022-01-03 01:02:47+00:00,0,saveusa123,
4192,"I say remove the CTC, pass what you can with Manchin, have CTC separate &amp; put Manchin on record voting against it
It's a midterm year, Dems need to get shit done, gotta focus on  Voting Rights too, or we all lose- https://t.co/P9RWSnNdpI via @GoogleNews",1477807503563968515,2022-01-03 01:02:19+00:00,0,awesomelyaloof,United States
4193,"Build back better? 
https://t.co/y2tAbl4Tii",1477807491404685316,2022-01-03 01:02:16+00:00,1,danieldugas,
4194,"chay suede soobin jungkook instagram army 2022 globo thread tata juliette bbb22 bbb #followtrick #SUGA #Jungkook Botafogo
#fazenda13 #edit #trick #Views #visualization
https://t.co/TV5W6A4gHb",1477807410739822597,2022-01-03 01:01:57+00:00,0,harryjkst,
4195,"@JfloNyc Seriously demented Leftwing, but I’m open to a sincere reconciliation after a massive well funded apology.",1477807347946958849,2022-01-03 01:01:42+00:00,0,cheekytico,L/\
4196,"@RonFilipkowski Did he say Build Back Better, or start with the Betty Botta Bought Some Butter...?",1477807330653659138,2022-01-03 01:01:38+00:00,1,TourBusGo,
4197,So we’ll get more words from them on this issue than we will on the failed BBB and COVID response. That says it all. Many of us warned before Democratic primary voters in their infinite wisdom bought the lies of Biden and centrists. Here we go again facing another GOP tidal wave. https://t.co/FvYzJs0TJ5,1477807318758789124,2022-01-03 01:01:35+00:00,2,DQStrong,"Martinez, Georgia"
4198,"@TheDemocrats I don't see it and I want to. The progressive BBB is not the answer, address the drug crisis and deal with boarder. let's deal with student debt. Undo Trump's unfair tax plan, and voters rights.",1477807275125452800,2022-01-03 01:01:25+00:00,0,annlongisl,New York
4199,"Pass #VotingRightsActs #BBB + inalienable #ReproductiveRights 2 Law

While we expand our Majorities 4 every elected official. 
@SenateDems @WHCOS @HouseDemocrats @VP @POTUS @NatlGovsAssoc @usmayors https://t.co/5PffuuWsEr",1477807134092009481,2022-01-03 01:00:51+00:00,0,Multijo1,"Ocean City, NJ"
4200,Build Back Better's $1.5 billion Gift to Unions https://t.co/Uvk5qH7yeA,1477807128941322240,2022-01-03 01:00:50+00:00,0,LibertarianOre,"Oregon, USA"
4201,"June 2022 #HurricaneSeason ... Are You READY!

GET #Hurricane &amp; #Tornado Ready NOW #Florida ... 

Call 800 679 0369 #BBB &gt; New #Roofs Hurricane Impact #Windows #Doors #Shutter Systems, Screen #Pool Enclosures, Super High Efficiency Central A/C  #BlueRoof 

https://t.co/n1QGKnvalG https://t.co/ckp8qXc4Kw",1477807061127905280,2022-01-03 01:00:34+00:00,1,GulfAtlanticInd,South Florida
4202,@Gr8tness84 @nxtgen8k @theRealJayDub2 @LBKlegend07 @PostUp_bbb @GrackleNoises @Melo047 @Stoutstizzle @johnniejay2 @KBG_Garrett900 @CTcleaningcrew @NoahJOsborne Everday,1477807041444036608,2022-01-03 01:00:29+00:00,0,Trappy_Drizz,"Philadelphia, PA"
4203,"Free Basic Bulky Crochet Beanie Pattern 
PIN it for later here: https://t.co/yAzbpK7FVG
Get this free pattern in all sizes here: https://t.co/bs4nqQCN90 https://t.co/dldV9b1bt7",1477807019772026885,2022-01-03 01:00:24+00:00,3,OombawkaDesign,"Ontario, Canada"
4204,"@McMehHey_ @S__Monkie42 @SmithSayNi @madizzum @RumpoleofPgh @Jon1786 @JETLAG611 @fillup5555 @SnekPlissken42 @TragicallyDelsh @DochertyPhillip @TetraQammon @JamesCormacMP @OGIronHorseGirl @MagnetSquirrel @LeftistTakedown @WILLIAMDAGOAT3 @LordBeige @KaranoirN @CrazyRaiderRad @Scott85023926 @L_istigatore @Unfortunatia @sister_methy @BevSutphin78 @MalarkeyMethew @Buckets2Charlie @ADouble777 @MemerMeyer @pan_dejo_ @Cat_BestInShow @kenDeplorable @SpiderManCrime1 @rockyrules1234 @ollyfreaks @DeplosGhost @Pink_Lady256 @Liberalsoldier2 @CountryRhodes6 @StormyRose01 @BridgetKennyFl1 @AmarisPixie @_TrollKiller @Yucky_NoNo @samol_stephen @P0ESCR0WS @jsal190 @nevacomply @WoofWoof1989 @MarieLaveau17th The infrastructure bill was bipartisan.  We on the Right are very happy to see it passed.

BBB is DOA https://t.co/5THpDsr0lr",1477807018111291393,2022-01-03 01:00:24+00:00,0,k24672430,
4205,@Gr8tness84 @nxtgen8k @theRealJayDub2 @LBKlegend07 @PostUp_bbb @GrackleNoises @Melo047 @Stoutstizzle @johnniejay2 @KBG_Garrett900 @CTcleaningcrew @NoahJOsborne Shit happen everybody,1477806995306647559,2022-01-03 01:00:18+00:00,1,Trappy_Drizz,"Philadelphia, PA"
4206,"We're still years away from a permanent, fully refundable CTC. Just watch this crew pass a revised BBB with no CTC while preserving the SALT cap. GOP mops the floor in the midterms, but Romney's CTC plan is DOA because he'd need majority D support which won't happen b/c of SALT. https://t.co/989zGaXmwT",1477806974037368833,2022-01-03 01:00:13+00:00,0,stvladstodallas,DFW
4207,"Midsomer Norton and Radstock Silver Band would like Cornet,  Eb Bass,  BBb Bass players https://t.co/cCvwNaI5Gx",1477806949441937412,2022-01-03 01:00:07+00:00,0,echairs,
4208,"Op-ed by Rev. Ronald English: ""The winning icon [Archbishop Desmond Tutu] bent history as a powerful and courageous voice for nonviolence, reconciliation and peace and declared himself a 'prisoner of hope.'"" https://t.co/MwpZ2p5PTL",1477806944136085505,2022-01-03 01:00:06+00:00,9,wvgazettemail,"Charleston, W.Va."
4209,@FoxSportsBrasil Bbb: top 3,1477806888079269893,2022-01-03 00:59:53+00:00,0,leonardo_clovis,"Dom Cabral, Belo Horizonte"
4210,@amyklobuchar Yes. B/c BBB is dead w/o Manchin. Move on,1477806878616915973,2022-01-03 00:59:50+00:00,0,Taylorscookin,"Montgomery Village, MD"
4211,@Sen_JoeManchin Then stop accusing all your constituents of being drug addled users and losers!! Pass the build back better bill and show that the people you say you care about accurately matter more than your pockets lined with fossil fuel companies that pay for your suits,1477806838406070274,2022-01-03 00:59:41+00:00,0,albybback,
4212,Janet Yellen Falsely Advertises Build Back Better in Memo to Senate https://t.co/mUThI872Lz,1477806794806333443,2022-01-03 00:59:30+00:00,0,Notisia365,
4213,@RonFilipkowski So is he saying BBB is gonna replace the constitution??🤔🙄🤦🏿‍♂️,1477806754637533190,2022-01-03 00:59:21+00:00,0,CrumpJoose,"Killeen, TX"
4214,@carlosmorenojr @DeanObeidallah @MalcolmNance @newtgingrich Maybe a little earlier…say like post Civil War and the imposition of Jim Crow and other really bad policies in the name of reconciliation with the South! They were traitors to their country and should have been deported!!,1477806443445239813,2022-01-03 00:58:07+00:00,0,kenmoore61,United States
4215,🟣🟡 Reunification/Reconciliation Therapy is a healing process to rebuild broken relationships by rebuilding trust between the child &amp; estranged parent. We provide this service 🟢🔵 https://t.co/iISqm8GTTj  #remedies #trotter #tulsa #ponca #divorce #reunification #reconciliation,1477806418665345030,2022-01-03 00:58:01+00:00,0,greencountryvst,"Ponca City, OK"
4216,"@RandyRainbow Up to you sweetheart you're always fab.
Would be nice to have some hope in the new year, we really need the BBB, not all of us get millions in coal rev to survive, like Manchin, the rest of us are like Mary Poppins &amp; Dick Van Dyke in the chimney sweep, struggling to get by LoveYa",1477806395139543040,2022-01-03 00:57:55+00:00,4,BatchLiberal,
4217,"Manchin returns to Build Back Better negotiations with climate, child care demands https://t.co/qlohgTvz1V via @Yahoo",1477806355977285635,2022-01-03 00:57:46+00:00,0,Trickleup14,
4218,"@k24672430 @S__Monkie42 @SmithSayNi @madizzum @RumpoleofPgh @Jon1786 @JETLAG611 @fillup5555 @SnekPlissken42 @TragicallyDelsh @DochertyPhillip @TetraQammon @JamesCormacMP @OGIronHorseGirl @MagnetSquirrel @LeftistTakedown @WILLIAMDAGOAT3 @LordBeige @KaranoirN @CrazyRaiderRad @Scott85023926 @L_istigatore @Unfortunatia @sister_methy @BevSutphin78 @MalarkeyMethew @Buckets2Charlie @ADouble777 @MemerMeyer @pan_dejo_ @Cat_BestInShow @kenDeplorable @SpiderManCrime1 @rockyrules1234 @ollyfreaks @DeplosGhost @Pink_Lady256 @Liberalsoldier2 @CountryRhodes6 @StormyRose01 @BridgetKennyFl1 @AmarisPixie @_TrollKiller @Yucky_NoNo @samol_stephen @P0ESCR0WS @jsal190 @nevacomply @WoofWoof1989 @MarieLaveau17th Ummm….manchin helped passed a trillion dollar infrastructure bill… which was as large as the BBB bill, which will happen next year… I guarantee it…",1477806051294691328,2022-01-03 00:56:33+00:00,2,McMehHey_,United States
4219,"What’s in the Build Back Better Act. 
https://t.co/Xc3eFoc78e 05",1477805999734013955,2022-01-03 00:56:21+00:00,4,TomthunkitsMind,In Your Mind Now
4220,"@cloptinothe @ChefLeeM @DearDean22 @wynnsworld Don't know, but if I were in his position getting BBB, voting rights &amp; criminal justice reform passed would be my main focus. Blowing my political capital on student debt would be very low on my list.
~signed the parent of a child with student debt",1477805997037010944,2022-01-03 00:56:20+00:00,2,jayjay827,
4221,@JoeBiden @JoeBiden one way to build back better is to CANCEL student debt!!!!! Clearly the economy is doing fine without the payments and younger people are able to buy homes and start businesses . PLEASE!!!!!,1477805966389395459,2022-01-03 00:56:13+00:00,0,LindseyG82,"Keyser, WV"
4222,"@MiddleMolly @kyrstensinema @POTUS @pelosi @SenatorSinema #BuildBackBetter is not dead.  Let’s get back to the table and compromise for #WeThePeople and Pass It! An overwhelming majority of Americans support this important legislation. 
https://t.co/B9OW94Vk3Z",1477805811455901700,2022-01-03 00:55:36+00:00,2,ShirlAAdams,United States
4223,"More here.⬇️
https://t.co/ZiRKLrtvp2 https://t.co/KqZxE8L8Ym",1477805746205122562,2022-01-03 00:55:20+00:00,4,JessAnderson2,"Washington, DC"
4224,"@Emolclause @JoeBiden @xsiteme2 Proud of what being a laughing stock, giving advanced arms and munitions to a terrorist organisation responsible for women in Afghanistan being supressed.  People being murdered there. Didnt plan just said we got 30 days get out. Some plan. BBB is just like that lies and fakery",1477805703003844613,2022-01-03 00:55:10+00:00,1,Patrick84063391,
